id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,themes
mdl77_2sensitivityfactor400_oilprice,The beta coefficient estimated by a multiple regression of returns on several macroeconomic aspects over 60 months.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9868,47,194,[]
mdl77_2sensitivityfactor400_pi,"Industrial Production Sensitivity: It is defined as the beta coefficient to Change in Industrial Production, which is estimated by a 60-month multiple regression of returns on several macroeconomic factors.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9868,10,16,[]
mdl77_2sensitivityfactor400_prc,"Credit Risk Premium Sensitivity: It is defined as the beta coefficient to Change in Credit Risk Premium, which is estimated by a 60-month multiple regression of returns on several macroeconomic factors.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9868,24,124,[]
mdl77_2sensitivityfactor400_sh,"Housing Starts Sensitivity: It is defined as the beta coefficient to Change in Housing Starts, which is estimated by a 60-month multiple regression of returns on several macroeconomic factors.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9868,15,17,[]
mdl77_2sensitivityfactor400_ttmopincev,TTM Operating Income to Enterprise Value: It is defined as the trailing 12-month operating income (before depreciation and amortization) divided by enterprise value (EV). EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9287,81,108,[]
mdl77_2sensitivityfactor400_xiv,"Market Volatility Sensitivity: It is defined as the beta coefficient to Change in Market Volatility, which is estimated by a 60-month multiple regression of returns on several macroeconomic factors.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9868,22,56,[]
mdl77_2sensitivityfactor400_yieldsprd,"Yield Curve Slope Sensitivity: It is defined as the beta coefficient to Change in Slope of Term Structure, which is estimated by a 60-month multiple regression of returns on several macroeconomic factors.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9868,42,210,[]
mdl77_2sf_av_amv,"Financial Statement Valuation: This submodule is the equal-weighted average of Price-to-Book ROE Combination, TTM Operating Income to Enterprise Value, TTM FCF to Enterprise Value, and Industry-Relative TTM Sales to Enterprise Value.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9965,109,251,[]
mdl77_2si_av_amv,"Investor Sentiment: This submodule is the equal-weighted average of the Short Interest Position, 12-month change in Short Interest Position, and ATM Put-Call Volatility.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9965,21,40,[]
mdl77_2spe1yfvc_cf,FY1 EPS Estimates Dispersion: It is defined as the standard deviation of analyst earnings estimates for fiscal year 1 divided by the mean consensus forecast.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.432,4,8,[]
mdl77_2surpriseanalystmodel_qsa_composite,Surprise Analyst Composite Rank,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9124,37,104,[]
mdl77_2surpriseanalystmodel_qsa_efficiency,Fundamentals Rank,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9537,50,148,[]
mdl77_2surpriseanalystmodel_qsa_estexpect,Estimate Trend Rank,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9287,39,139,[]
mdl77_2surpriseanalystmodel_qsa_percent,Probability of Surprise (%),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9141,21,103,[]
mdl77_2surpriseanalystmodel_qsa_surpsn,Rank based on analysts' surprise,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9124,84,356,[]
mdl77_2valueanalystmodel_ccaghc_avq,"The 1-year change in a company's trailing 4Q net operating working capital, scaled by current total assets.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8195,181,635,[]
mdl77_2valueanalystmodel_qva_alertrank,"The aggregate of the Earnings Quality (50%), Investor Sentiment (25%) and Management Signaling (25%) Rank.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9694,27,64,[]
mdl77_2valueanalystmodel_qva_capexdep,Capex to Depreciation Rank: It is defined as a company's trailing 12-month capital expenditures divided by the trailing 12-month depreciation.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9163,21,31,[]
mdl77_2valueanalystmodel_qva_cashflow,Cash Flow Rank: It is defined as a stock's ratio of trailing 4Q free cash flow to market capitalization (FCF/P).,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9119,51,109,[]
mdl77_2valueanalystmodel_qva_chgato,Change in Asset Turnover Rank: It is defined as the one-year change in a company's asset turnover (TTM Sales/Total Assets).,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9529,17,43,[]
mdl77_2valueanalystmodel_qva_chginv,"The one-year change in a company's trailing 4Q inventory, scaled by current total assets","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8828,16,45,[]
mdl77_2valueanalystmodel_qva_composite,The equal-weighted combinations of ranks based on intrinsic value of stock and the quality of earnings.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9674,137,404,[]
mdl77_2valueanalystmodel_qva_earnquality,"Earnings Quality Rank: It is defined as the equal-weighted composite of the Earnings Shortfall, Change in Inventory, Change in Asset Turnover, Change in Net Operating Working Capital and Capex/Depreciations Ranks.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9612,65,114,[]
mdl77_2valueanalystmodel_qva_earnval,"The equal-weighted average of ranks based on price, earnings, growth, and yield.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9691,18,26,[]
mdl77_2valueanalystmodel_qva_epmodule,"Earnings Cyclicality Rank: It is defined as the aggregated ranking of a company's 3-year low 4Q EPS to enterprise value, FY1 EPS estimate to enterprise value and industry-relative EP rankings","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9585,111,179,[]
mdl77_2valueanalystmodel_qva_finstmt,"Financial Statement Rank: It is defined as the equal-weighted average of the Income Statement Rank (OpInc/Price), the Balance Sheet Rank (Cash/Price), and the Cash Flow Rank (FCF/Price).","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9526,99,138,[]
mdl77_2valueanalystmodel_qva_invsentiment,The equal weighted sum based on a ratio of number of stocks and those that have been sold short by investors.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9618,14,27,[]
mdl77_2valueanalystmodel_qva_mgtsignaling,"The sum of the indicators based on the changes in the number of stocks, and the company's financial status.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9664,25,39,[]
mdl77_2valueanalystmodel_qva_pegy,"PEGY Rank: It is defined as the aggregated ranking of a company's price, earnings, estimated long-term growth, and dividend yield rankings","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9672,32,76,[]
mdl77_2valueanalystmodel_qva_shortfall,"Earnings Shortfall Rank: It is defined as the difference between recent 4Q operating income before depreciation and trailing 4Q earnings, scaled by a company's enterprise value.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9176,108,181,[]
mdl77_2valueanalystmodel_qva_valuation,Valuation Rank: It is defined as the equal-weighted average of the Financial Statement Rank and the Earnings Valuation Rank.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9707,55,106,[]
mdl77_2valueanalystmodel_qva_yoychgdebt,Chg in Debt Issuance Rank: It is defined as a company's change in total debt over the last 12 months.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9612,13,42,[]
mdl77_2valueanalystmodel_qva_yoychgshares,Change in Shares Outstanding Rank: It is defined as a company's change in common shares outstanding over the last 12 months.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9632,15,21,[]
mdl77_2valueanalystmodel_tmtscni_avq,Income Stmt Rank: It is defined as a stock's ratio of trailing 4Q operating income to enterprise value (OpInc/EV).,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9395,63,176,[]
mdl77_2valuemomemtummodel_earningsexpectationmodule,Earnings Expectation Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,82,147,[]
mdl77_2valuemomemtummodel_earningspricelinkmodule,Earnings-Price Link Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,27,55,[]
mdl77_2valuemomemtummodel_earningsqualitymodule,Earnings Quality Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,22,33,[]
mdl77_2valuemomemtummodel_earningsvaluationmodule,Earnings Valuation Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,55,136,[]
mdl77_2valuemomemtummodel_financialstatementmodule,Financial Statement Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,43,166,[]
mdl77_2valuemomemtummodel_investorsentimentmodule,Investor Sentiment Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,12,30,[]
mdl77_2valuemomemtummodel_managementsignalingmodule,Management Signaling Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,41,76,[]
mdl77_2valuemomemtummodel_pricemomentummodule,Price Momentum Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,13,35,[]
mdl77_2valuemomemtummodel_reportedearningsmomentummodule,Reported Earnings Momentum Module,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,57,143,[]
mdl77_2valuemomemtummodel_vm_compositesn,Model composition based on momentum with sector neutral,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,86,122,[]
mdl77_2valuemomemtummodel_vma_composite,Model composition based on momentum,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,150,225,[]
mdl77_2ve_av_amv,The equal-weighted average of financial ratios based on a company's profits.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9965,43,231,[]
mdl77_400_6351_rp,15/36 Week Stock Price Ratio: It is defined as the moving average of a stock's prices in the last 15 weeks divided by the moving average of its prices in the last 36 weeks.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9522,23,133,[]
mdl77_400_booklev,Book Leverage: It is defined as the most recently reported quarterly total assets divided by the book equity.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9615,72,98,[]
mdl77_400_capexast,Capital Expenditure-to-Total Assets: It is defined as trailing 12-month capital expenditures divided by the total assets from the most recent quarter,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9051,60,143,[]
mdl77_400_cashburnrate,Cash Burn Rate: It is defined as: -(Cash From Operations + Cash from Investments)/(Cash + Short-term Investments).,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8609,47,78,[]
mdl77_400_curindbp_,Industry Relative Book-to-Market: It is defined as a stock's current book-to-price ratio (BP) less the average of the BPs of all stocks in the same industry deflated by the standard deviation of the BPs of all stocks in the same relative universe,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9319,105,176,[]
mdl77_400_curindebitdap_,Industry Relative TTM EBITDA-to-Price: It is defined as a stock's trailing 12-month EBITDA-to-price ratio (EBITDAP) less the average of the EBITDAPs of all stocks in the same industry deflated by the standard deviation of the EBITDAPs of all stocks in the same relative universe.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8912,14,34,[]
mdl77_400_curindep_,"Industry Relative TTM EPS-to-Price: It is defined as a stock's trailing 12-month earnings per share before extra items-to-price ratio (EP) less the average of the EPs of all stocks in the same industry, deflated by the standard deviation of these EPs.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9337,11,16,[]
mdl77_400_curindfcfp_,Industry Relative TTM Free Cash Flow-to-Price: It is defined as a stock's trailing 12-month free cash flow-to-price ratio (FCFP) less the average of the FCFPs of all stocks in the same industry deflated by the standard deviation of the FCFPs of all stocks in the same relative universe.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8947,23,33,[]
mdl77_400_curindsp_,Industry Relative TTM Sales-to-Price: It is defined as a stock's trailing 12-month sales-to-price ratio (SP) less the average of the SPs of all stocks in the same industry deflated by the standard deviation of the SPs of all stocks in the same relative universe.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9223,33,67,[]
mdl77_400_fc_proformaep,TTM Pro Forma Earnings-to-Price: It is defined as the trailing 12-month earnings scaled by the trading price.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9094,74,119,[]
mdl77_400_fcus,"Standardized Unexpected Cash Flow: It is defined as the most recent quarterly operating cash flow minus that of 4 quarters ago, divided by the standard deviation of this difference over the preceding 8 quarters.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8083,19,50,[]
mdl77_400_fy1epsskew,The skewness of the distribution of a series of leading 12-month earnings consensus estimates.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8065,18,29,[]
mdl77_400_indrelrecd_,Industry-adjusted Doubtful Account Receivables: It is defined as a stock's asset-adjusted annual doubtful receivables minus the average of the receivables of all stocks in the same industry deflated by the standard deviation of these receivables.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.5692,14,93,[]
mdl77_400_indrelrtn4w_,4-week Industry Relative Return: It is defined as a stock's return in the last 4 weeks minus the average of the comparable returns of all stocks in the same industry deflated by the standard deviation of these returns.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9482,12,21,[]
mdl77_400_indrelrtn5d_,"Stock's return in the last 5 days minus the average of the comparable returns of all stocks in the same industry, then deflated by the standard deviation of these returns.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9556,52,111,[]
mdl77_400_p50_200ratio,50-200 Day Stock Price Ratio: It is defined as the moving average of a stock's prices in last 50 days divided by the moving average of its prices in last 200 days.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9465,10,58,[]
mdl77_400_pctchgqtrast,1-yr Change in Total Assets: It is defined as the growth in the most recent reported quarterly total assets per share as compared to that of 4 quarters ago.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9561,48,78,[]
mdl77_400_pcurlia,Current Liabilities-to-Price: It is defined as a stock's most recently reported quarterly current liabilities per share divided by its closing price.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8411,35,52,[]
mdl77_400_rau,Unexpected Change in Accounts Receivable: It is defined as the difference between current accounts receivable and the expected level of accounts receivable (multiplying the prior year's closing account balance by the growth in sales in the trailing 12 months) scaled by the total assets.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8678,44,136,[]
mdl77_400_rba,Abnormal Return around QTR Earnings Release: It is defined as the sum of a stock's daily market-adjusted price return from 2 days before to 1 day after its quarterly earnings announcement. The market return proxy is the S&P 500 index.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9598,11,28,[]
mdl77_400_rdsale,R&D Intensity: It is defined as the average of the research & development expenses in the trailing 12-months deflated by the sum of total sales in the same period.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4156,9,14,[]
mdl77_400_reinrate,Reinvestment Rate: It is defined as the trailing 12-month earnings per share before extra items less the trailing 12-month dividends per share by ex-date divided by the average book equity per share in the same period.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.918,77,127,[]
mdl77_400_roic,"Return on Invested Capital: It is defined as the trailing 12-month net income and interest expenses divided by the average reported invested capital, which equals the sum of common equity, long-term debt, minority interest, and preferred stock.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9322,22,62,[]
mdl77_400_sue,"Standardized Unexpected Earnings: It is defined as the most recent quarterly earnings per share minus that of 4 quarters ago, divided by the standard deviation of this difference over the preceding 8 quarters.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8731,22,62,[]
mdl77_400_tobinq,"Tobin q: It is defined as the market value of equity (E) plus debt (D) divided by assets (A), or (E + D)/A. D is measured using book values.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9183,54,143,[]
mdl77_400_ttmaccu,Accounting Accruals: It is defined as the difference between the trailing 12-month net income and the trailing 12-month operating cash flow scaled by the beginning total assets.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9201,54,141,[]
mdl77_400_ttmsaleev,TTM Sales-to-Enterprise Value: It is defined as the trailing 12-month sales for a stock divided by the most recent enterprise value (EV). EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash & Cash Equivalents.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9265,27,73,[]
mdl77_400_visiratio,The Visibility Ratio: It equals a stock's most recent daily trading volume divided by the average daily trading volume in the previous 50 trading days.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9712,123,291,[]
mdl77_400_yoychgda,Year-over-year Change in Leverage: It is defined as the difference between the most recent reported quarterly total liabilities as a percentage of the reported total assets and the percentage for the same quarter one year ago.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9597,90,449,[]
mdl77_actrtn1m,1-Month Active Return: It is defined as the percent change in price for a stock from month t-1 to month t.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9763,24,129,[]
mdl77_altmanz,Altman Z Score: Altman Z = 1.2* (Current Assets - Current Liabilities)/TA + 1.4*Retained Earnings/TA + 3.3*Earnings before Interest and Taxes/TA + 0.6*Market Value of Preferred and Common Equity/Book Value of Total Liabilities + 1.0*Sales/TA where TA denotes total assets.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.7344,45,93,[]
mdl77_aspanratio,Stock's quarterly operating assets minus its operating liabilities deflated by the lagged total assets,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8963,123,345,[]
